Symbol,Date,Expiry,Strike Price,Stock Price,Call Price,Put Price
MARUTI,29-Dec-22,23-Feb-23,7800,8435.8,1438.3,75
MARUTI,29-Dec-22,23-Feb-23,7600,8435.8,1598.2,51
MARUTI,29-Dec-22,23-Feb-23,7300,8435.8,1851.8,65.4
MARUTI,29-Dec-22,23-Feb-23,10300,8435.8,233.35,1397.9
MARUTI,29-Dec-22,23-Feb-23,9500,8435.8,48.1,837.65
MARUTI,29-Dec-22,23-Feb-23,10000,8435.8,30.5,1172.95
MARUTI,29-Dec-22,23-Feb-23,9600,8435.8,35,900.45
MARUTI,29-Dec-22,23-Feb-23,6700,8435.8,2396.6,20
MARUTI,29-Dec-22,23-Feb-23,8100,8435.8,1214.45,215
MARUTI,29-Dec-22,23-Feb-23,9100,8435.8,625.4,609.55
MARUTI,29-Dec-22,23-Feb-23,9400,8435.8,47,777.05
MARUTI,29-Dec-22,23-Feb-23,9300,8435.8,537.9,718.8
MARUTI,29-Dec-22,23-Feb-23,8900,8435.8,722.85,510.25
MARUTI,29-Dec-22,23-Feb-23,10200,8435.8,255.1,1321.3
MARUTI,29-Dec-22,23-Feb-23,8600,8435.8,888.05,380.35
MARUTI,29-Dec-22,23-Feb-23,9900,8435.8,330.75,1101.8
MARUTI,29-Dec-22,23-Feb-23,9200,8435.8,580.45,662.95
MARUTI,29-Dec-22,23-Feb-23,7400,8435.8,1765.6,77.55
MARUTI,29-Dec-22,23-Feb-23,9700,8435.8,27.3,965.5
MARUTI,29-Dec-22,23-Feb-23,9000,8435.8,123,558.65
MARUTI,30-Dec-22,25-Jan-23,10100,8394.6,307.15,1204.4
MARUTI,30-Dec-22,25-Jan-23,7100,8394.6,2098.4,43.4
MARUTI,30-Dec-22,25-Jan-23,7200,8394.6,2008.8,52.2
MARUTI,30-Dec-22,25-Jan-23,9600,8394.6,9,867.2
MARUTI,30-Dec-22,25-Jan-23,9800,8394.6,6.05,995.95
MARUTI,30-Dec-22,25-Jan-23,6100,8394.6,3043.3,4.2
MARUTI,30-Dec-22,25-Jan-23,8000,8394.6,477.45,50.45
MARUTI,30-Dec-22,25-Jan-23,7600,8394.6,1664.85,12.9
MARUTI,30-Dec-22,25-Jan-23,9100,8394.6,27,689.25
MARUTI,30-Dec-22,25-Jan-23,8200,8394.6,328.05,96.25
MARUTI,30-Dec-22,25-Jan-23,6000,8394.6,3140.65,3.15
MARUTI,30-Dec-22,25-Jan-23,10700,8394.6,180.9,1668.55
MARUTI,30-Dec-22,25-Jan-23,9300,8394.6,16.65,880
MARUTI,30-Dec-22,25-Jan-23,7900,8394.6,1425.25,35.5
MARUTI,30-Dec-22,25-Jan-23,9900,8394.6,7,1063.5
MARUTI,30-Dec-22,25-Jan-23,7000,8394.6,2189.2,4.4
MARUTI,30-Dec-22,25-Jan-23,10500,8394.6,2.85,1507.75
MARUTI,30-Dec-22,25-Jan-23,8400,8394.6,205.55,176.15
MARUTI,30-Dec-22,25-Jan-23,8300,8394.6,262.1,133.05
MARUTI,30-Dec-22,25-Jan-23,10600,8394.6,198.2,1587.45
MARUTI,30-Dec-22,25-Jan-23,7400,8394.6,1833.7,73.9
MARUTI,30-Dec-22,25-Jan-23,8900,8394.6,47.55,523.7
MARUTI,30-Dec-22,25-Jan-23,5500,8394.6,3630.15,0.6
MARUTI,30-Dec-22,25-Jan-23,10300,8394.6,259.1,1353.15
MARUTI,30-Dec-22,25-Jan-23,10800,8394.6,164.95,1751
